Name,Host Compromise ratio (compromised hosts / total hosts),MTD Interval,Network Size,MTD Execution Frequency,Attack Success Rate,Mean Time to Compromise (s)
NoMTD,0.1,100,25,0.0,0.5791071428571428,577.0311038902589
NoMTD,0.2,100,25,0.0,0.6089971139971143,1092.9791718088902
NoMTD,0.3,100,25,0.0,0.7013205544455546,1423.7160758795842
NoMTD,0.4,100,25,0.0,0.7106785126638065,1850.8922626308658
NoMTD,0.5,100,25,0.0,0.7671621313842671,2131.54029950389
NoMTD,0.6,100,25,0.0,0.7695754342406815,2555.776749698586
NoMTD,0.7,100,25,0.0,0.8093488402329936,2846.0755935887837
NoMTD,0.8,100,25,0.0,0.8071586802891144,3155.3483114643564
NoMTD,0.1,100,50,0.0,0.5733207070707074,1268.413200493766
NoMTD,0.2,100,50,0.0,0.7070335057099758,1816.2892133506455
NoMTD,0.3,100,50,0.0,0.735866078620083,2303.2079077497383
NoMTD,0.4,100,50,0.0,0.7725368235375001,2626.3025883639666
NoMTD,0.5,100,50,0.0,0.7986925282787319,2898.2026958914767
NoMTD,0.6,100,50,0.0,0.8190354346705311,3177.5086266340727
NoMTD,0.7,100,50,0.0,0.8214120255616717,3529.8321361134153
NoMTD,0.8,100,50,0.0,0.810506476682493,4383.504434194058
NoMTD,0.1,100,75,0.0,0.5558748114630468,1708.0504862921784
NoMTD,0.2,100,75,0.0,0.6517045152914713,2520.456090403932
NoMTD,0.3,100,75,0.0,0.7387948827839864,3098.87440540401
NoMTD,0.4,100,75,0.0,0.774974638777591,3667.0926497316373
NoMTD,0.5,100,75,0.0,0.8162012017718525,4095.8659153481312
NoMTD,0.6,100,75,0.0,0.8315468871754992,4519.178691805905
NoMTD,0.7,100,75,0.0,0.8554405955882554,4862.8485042670145
NoMTD,0.8,100,75,0.0,0.8568285490662083,5227.8987154695005
NoMTD,0.1,100,100,0.0,0.6399115813666892,2107.16774828008
NoMTD,0.2,100,100,0.0,0.7710920382299692,2935.7717223573227
NoMTD,0.3,100,100,0.0,0.829989364385649,3676.1140041251874
NoMTD,0.4,100,100,0.0,0.8628472415064189,4323.1726288403315
NoMTD,0.5,100,100,0.0,0.8830269080330592,4873.636796223134
NoMTD,0.6,100,100,0.0,0.892924499315116,5424.98717118706
NoMTD,0.7,100,100,0.0,0.8978703967202929,5980.716519048228
NoMTD,0.8,100,100,0.0,0.9048452364085775,6505.038165937232
NoMTD,0.1,200,25,0.0,0.5819047619047618,593.2001676865501
NoMTD,0.2,200,25,0.0,0.6116612554112557,1056.3441468301032
NoMTD,0.3,200,25,0.0,0.7032629870129877,1391.2514355661788
NoMTD,0.4,200,25,0.0,0.7083569187090856,1829.0148334628354
NoMTD,0.5,200,25,0.0,0.7681373966590685,2103.1097770177307
NoMTD,0.6,200,25,0.0,0.7712123739656046,2535.2954033082233
NoMTD,0.7,200,25,0.0,0.8125234418200669,2845.9210193100357
NoMTD,0.8,200,25,0.0,0.8108124084256013,3155.8010255936097
NoMTD,0.1,200,50,0.0,0.5632983682983685,1266.8199201001305
NoMTD,0.2,200,50,0.0,0.702007918552036,1794.9190587387127
NoMTD,0.3,200,50,0.0,0.732496025141906,2283.7717643752603
NoMTD,0.4,200,50,0.0,0.7728948178880348,2606.2126630370226
NoMTD,0.5,200,50,0.0,0.802501632063121,2897.4355271592194
NoMTD,0.6,200,50,0.0,0.8227443259457057,3177.5303496466495
NoMTD,0.7,200,50,0.0,0.8343656296582991,3494.962582137888
NoMTD,0.8,200,50,0.0,0.827850932862368,4090.25943125997
NoMTD,0.1,200,75,0.0,0.558182369101487,1697.5270161691506
NoMTD,0.2,200,75,0.0,0.6572627529475357,2515.9214075607374
NoMTD,0.3,200,75,0.0,0.744591338728585,3080.24374354629
NoMTD,0.4,200,75,0.0,0.7801255039715198,3642.5121502037496
NoMTD,0.5,200,75,0.0,0.820857779882581,4059.5721610883797
NoMTD,0.6,200,75,0.0,0.8330845485587366,4492.782542312849
NoMTD,0.7,200,75,0.0,0.8568373918880766,4834.423168104905
NoMTD,0.8,200,75,0.0,0.8594608494361564,5194.8563136315215
NoMTD,0.1,200,100,0.0,0.6526417901843595,2069.2901737881148
NoMTD,0.2,200,100,0.0,0.7775046103321962,2904.671583542615
NoMTD,0.3,200,100,0.0,0.8356789874282131,3649.48820041808
NoMTD,0.4,200,100,0.0,0.8693983551212295,4316.318763565826
NoMTD,0.5,200,100,0.0,0.8887986645117535,4890.836269581242
NoMTD,0.6,200,100,0.0,0.8963912911878127,5445.624381037222
NoMTD,0.7,200,100,0.0,0.9014530816613471,6009.257772026353
NoMTD,0.8,200,100,0.0,0.9061937816264283,6547.801979772945
CompleteTopologyShuffle,0.1,100,25,0.005044948017479468,0.32713564213564233,763.7317462013796
CompleteTopologyShuffle,0.2,100,25,0.005044948017479468,0.33950553918046167,1382.1882844038907
CompleteTopologyShuffle,0.3,100,25,0.005044948017479468,0.3797932044558985,1852.7813582338736
CompleteTopologyShuffle,0.4,100,25,0.005044948017479468,0.3613876073854078,2651.4234152330364
CompleteTopologyShuffle,0.5,100,25,0.005044948017479468,0.3897877685745696,3048.463859674063
CompleteTopologyShuffle,0.6,100,25,0.005044948017479468,0.3977442835874023,3480.8296450749026
CompleteTopologyShuffle,0.7,100,25,0.005044948017479468,0.4048440143334864,4108.048203773191
CompleteTopologyShuffle,0.8,100,25,0.005044948017479468,0.40681525113720435,4600.428280901511
CompleteTopologyShuffle,0.1,100,50,0.005008250002389454,0.2425644339031318,1528.944292931404
CompleteTopologyShuffle,0.2,100,50,0.005008250002389454,0.3161426700445957,2056.5507801851572
CompleteTopologyShuffle,0.3,100,50,0.005008250002389454,0.2397942832141948,4866.660570425375
CompleteTopologyShuffle,0.4,100,50,0.005008250002389454,0.15680118911758975,9050.203077529319
CompleteTopologyShuffle,0.5,100,50,0.005008250002389454,0.17272957756516746,9660.967944717779
CompleteTopologyShuffle,0.6,100,50,0.005008250002389454,0.18525429032357976,10411.588560894288
CompleteTopologyShuffle,0.7,100,50,0.005008250002389454,0.20062065439768723,10850.872934359724
CompleteTopologyShuffle,0.8,100,50,0.005008250002389454,0.21446437944610178,11330.549397091754
CompleteTopologyShuffle,0.1,100,75,0.0049930932244396185,0.3850194966048965,1628.9767755390776
CompleteTopologyShuffle,0.2,100,75,0.0049930932244396185,0.10048570915550613,13243.550963809606
CompleteTopologyShuffle,0.3,100,75,0.0049930932244396185,0.11443531606169667,14530.380999834922
CompleteTopologyShuffle,0.4,100,75,0.0049930932244396185,0.10933243301407397,18187.011020567137
CompleteTopologyShuffle,0.5,100,75,0.0049930932244396185,0.11826216229057335,20043.445761366514
CompleteTopologyShuffle,0.6,100,75,0.0049930932244396185,0.13361056489977388,20675.240943521523
CompleteTopologyShuffle,0.7,100,75,0.0049930932244396185,0.1488467825021664,21212.31390797891
CompleteTopologyShuffle,0.8,100,75,0.0049930932244396185,0.16251439884473914,21773.824403621195
CompleteTopologyShuffle,0.1,100,100,0.004990033455577094,0.3571406997917008,2922.019743268002
CompleteTopologyShuffle,0.2,100,100,0.004990033455577094,0.37257743087567424,4325.945861941926
CompleteTopologyShuffle,0.3,100,100,0.004990033455577094,0.3855815441006926,5484.369384066647
CompleteTopologyShuffle,0.4,100,100,0.004990033455577094,0.3980473770658729,6529.616084906576
CompleteTopologyShuffle,0.5,100,100,0.004990033455577094,0.39864948002440487,7880.600295965145
CompleteTopologyShuffle,0.6,100,100,0.004990033455577094,0.3103246466638085,12222.654801998104
CompleteTopologyShuffle,0.7,100,100,0.004990033455577094,0.24028545000638624,17055.78894163836
CompleteTopologyShuffle,0.8,100,100,0.004990033455577094,0.1863142391945966,22813.623238004857
CompleteTopologyShuffle,0.1,200,25,0.005058099911215118,0.3303996350871353,744.8285219205785
CompleteTopologyShuffle,0.2,200,25,0.005058099911215118,0.3394188265724642,1378.1832260012095
CompleteTopologyShuffle,0.3,200,25,0.005058099911215118,0.3779189831365596,1850.5138563096518
CompleteTopologyShuffle,0.4,200,25,0.005058099911215118,0.3658673491984549,2588.5901246244316
CompleteTopologyShuffle,0.5,200,25,0.005058099911215118,0.3951564089092686,2980.7817751666535
CompleteTopologyShuffle,0.6,200,25,0.005058099911215118,0.4004929284618581,3503.2702512721503
CompleteTopologyShuffle,0.7,200,25,0.005058099911215118,0.40731946386167317,4127.358799428988
CompleteTopologyShuffle,0.8,200,25,0.005058099911215118,0.4093663822834543,4612.593345387644
CompleteTopologyShuffle,0.1,200,50,0.005017198697702735,0.23514165682590923,1558.604354701345
CompleteTopologyShuffle,0.2,200,50,0.005017198697702735,0.30291117371696563,2128.099944893553
CompleteTopologyShuffle,0.3,200,50,0.005017198697702735,0.22875529644726547,4992.307621432075
CompleteTopologyShuffle,0.4,200,50,0.005017198697702735,0.13693854263614727,10562.260510503624
CompleteTopologyShuffle,0.5,200,50,0.005017198697702735,0.1504325645251806,11302.016434609795
CompleteTopologyShuffle,0.6,200,50,0.005017198697702735,0.16242182532221908,12130.508206730623
CompleteTopologyShuffle,0.7,200,50,0.005017198697702735,0.17727318287062072,12568.013816612147
CompleteTopologyShuffle,0.8,200,50,0.005017198697702735,0.19007740423263017,13067.458544348692
CompleteTopologyShuffle,0.1,200,75,0.005007000371126941,0.367953250084072,1692.094419944671
CompleteTopologyShuffle,0.2,200,75,0.005007000371126941,0.1026998219227061,11401.555835868558
CompleteTopologyShuffle,0.3,200,75,0.005007000371126941,0.1189264710996333,12678.60672387051
CompleteTopologyShuffle,0.4,200,75,0.005007000371126941,0.11954501365801412,15680.036254592573
CompleteTopologyShuffle,0.5,200,75,0.005007000371126941,0.13132300793987237,17543.717047227612
CompleteTopologyShuffle,0.6,200,75,0.005007000371126941,0.1486352990619999,18133.83897087409
CompleteTopologyShuffle,0.7,200,75,0.005007000371126941,0.16568186388440406,18661.856738120834
CompleteTopologyShuffle,0.8,200,75,0.005007000371126941,0.1805184745946156,19201.045795401977
CompleteTopologyShuffle,0.1,200,100,0.005002147318370314,0.35605948830747614,2884.8164723783475
CompleteTopologyShuffle,0.2,200,100,0.005002147318370314,0.37255089261598934,4280.125130501341
CompleteTopologyShuffle,0.3,200,100,0.005002147318370314,0.3863327328159925,5418.536716578823
CompleteTopologyShuffle,0.4,200,100,0.005002147318370314,0.39517845522339734,6538.0065217267
CompleteTopologyShuffle,0.5,200,100,0.005002147318370314,0.4005809516975355,7698.251782547083
CompleteTopologyShuffle,0.6,200,100,0.005002147318370314,0.31743385305277433,11906.260881939726
CompleteTopologyShuffle,0.7,200,100,0.005002147318370314,0.2333216144846897,17283.88705936285
CompleteTopologyShuffle,0.8,200,100,0.005002147318370314,0.18275088693385272,23627.626309573472
IPShuffle,0.1,100,25,0.005055447828407337,0.34329455266955283,730.3124981415858
IPShuffle,0.2,100,25,0.005055447828407337,0.3569216505458764,1318.7768631445597
IPShuffle,0.3,100,25,0.005055447828407337,0.39874767918120824,1757.4436659549579
IPShuffle,0.4,100,25,0.005055447828407337,0.3705559393607868,2584.2781522146706
IPShuffle,0.5,100,25,0.005055447828407337,0.3984024428332306,2973.4254815360196
IPShuffle,0.6,100,25,0.005055447828407337,0.4048251910878698,3413.1618586755103
IPShuffle,0.7,100,25,0.005055447828407337,0.4121181996657161,4036.6669803702
IPShuffle,0.8,100,25,0.005055447828407337,0.4135563893233073,4528.0688807604365
IPShuffle,0.1,100,50,0.005008549789683708,0.23726781664869723,1542.1240585217706
IPShuffle,0.2,100,50,0.005008549789683708,0.3020930158091107,2136.111192497557
IPShuffle,0.3,100,50,0.005008549789683708,0.21903111538290648,6162.332768523404
IPShuffle,0.4,100,50,0.005008549789683708,0.13542405307172348,11117.192233944079
IPShuffle,0.5,100,50,0.005008549789683708,0.15225812867123922,11732.720041968358
IPShuffle,0.6,100,50,0.005008549789683708,0.16357649131142687,12565.003635994135
IPShuffle,0.7,100,50,0.005008549789683708,0.17797398095089365,13002.526392452593
IPShuffle,0.8,100,50,0.005008549789683708,0.190465460048736,13500.87292351133
IPShuffle,0.1,100,75,0.004994399791844042,0.3841536695009891,1635.3050298299897
IPShuffle,0.2,100,75,0.004994399791844042,0.09910829949665914,13123.45917644954
IPShuffle,0.3,100,75,0.004994399791844042,0.1121186041299776,14445.222827375575
IPShuffle,0.4,100,75,0.004994399791844042,0.1053743094645549,17754.284718121973
IPShuffle,0.5,100,75,0.004994399791844042,0.11259118227867586,20175.43702964029
IPShuffle,0.6,100,75,0.004994399791844042,0.12743926836926656,20845.52524624874
IPShuffle,0.7,100,75,0.004994399791844042,0.14220276016202407,21417.015599509934
IPShuffle,0.8,100,75,0.004994399791844042,0.15514147782093896,22061.117127210662
IPShuffle,0.1,100,100,0.004992818004145721,0.3602908520243551,2898.38258711956
IPShuffle,0.2,100,100,0.004992818004145721,0.37231555739694505,4297.878777679333
IPShuffle,0.3,100,100,0.004992818004145721,0.3827539369683946,5490.266059813564
IPShuffle,0.4,100,100,0.004992818004145721,0.39439301599631194,6560.674930131983
IPShuffle,0.5,100,100,0.004992818004145721,0.3976120172736992,7746.49400375208
IPShuffle,0.6,100,100,0.004992818004145721,0.317827739524515,12200.778721627257
IPShuffle,0.7,100,100,0.004992818004145721,0.23103665223183856,17357.69016298323
IPShuffle,0.8,100,100,0.004992818004145721,0.19485059725961684,22060.574292525915
IPShuffle,0.1,200,25,0.005067130419522967,0.3275880369630372,750.3880826638149
IPShuffle,0.2,200,25,0.005067130419522967,0.33334005061247957,1397.768582026069
IPShuffle,0.3,200,25,0.005067130419522967,0.37391864729361357,1860.94971138685
IPShuffle,0.4,200,25,0.005067130419522967,0.35801012015122496,2627.5225916482514
IPShuffle,0.5,200,25,0.005067130419522967,0.38946663126671,2999.069713356259
IPShuffle,0.6,200,25,0.005067130419522967,0.3975413197800851,3429.348691328275
IPShuffle,0.7,200,25,0.005067130419522967,0.4052415921957829,4044.897432775175
IPShuffle,0.8,200,25,0.005067130419522967,0.4080313607887556,4537.0960807872025
IPShuffle,0.1,200,50,0.005022757696638829,0.24155815161132613,1520.8211522379042
IPShuffle,0.2,200,50,0.005022757696638829,0.3114138115438446,2075.6818642178555
IPShuffle,0.3,200,50,0.005022757696638829,0.24369813349571262,4780.606727739303
IPShuffle,0.4,200,50,0.005022757696638829,0.15935412562431087,9636.392934119587
IPShuffle,0.5,200,50,0.005022757696638829,0.17357521904444254,10272.077879678445
IPShuffle,0.6,200,50,0.005022757696638829,0.18124705090716556,11259.492385422422
IPShuffle,0.7,200,50,0.005022757696638829,0.19599642872490144,11667.840336674335
IPShuffle,0.8,200,50,0.005022757696638829,0.20751884334350698,12151.655497947128
IPShuffle,0.1,200,75,0.005007400672969543,0.3862000878481309,1630.3462128187557
IPShuffle,0.2,200,75,0.005007400672969543,0.09517111578581837,14589.400142245018
IPShuffle,0.3,200,75,0.005007400672969543,0.10841212729818418,15968.38369109435
IPShuffle,0.4,200,75,0.005007400672969543,0.10726504393144508,19276.883222775155
IPShuffle,0.5,200,75,0.005007400672969543,0.11784111543592804,21325.982315849014
IPShuffle,0.6,200,75,0.005007400672969543,0.1336117053204513,21950.401298145043
IPShuffle,0.7,200,75,0.005007400672969543,0.14917772626598083,22482.745901111313
IPShuffle,0.8,200,75,0.005007400672969543,0.16269719810743402,23063.025909022308
IPShuffle,0.1,200,100,0.005004368671716522,0.3532218494464863,2937.969935492816
IPShuffle,0.2,200,100,0.005004368671716522,0.3738862098974341,4299.594859868644
IPShuffle,0.3,200,100,0.005004368671716522,0.38646935046162156,5458.817113462375
IPShuffle,0.4,200,100,0.005004368671716522,0.3963563302524821,6546.076211066539
IPShuffle,0.5,200,100,0.005004368671716522,0.40376285134095574,7606.188551939882
IPShuffle,0.6,200,100,0.005004368671716522,0.30623788060303725,12150.903786084391
IPShuffle,0.7,200,100,0.005004368671716522,0.23181919011827126,16810.354325429533
IPShuffle,0.8,200,100,0.005004368671716522,0.18950753677501378,23284.368957002494
OSDiversity,0.1,100,25,0.009976328010057559,0.1710622659585171,1073.2908056683323
OSDiversity,0.2,100,25,0.009976328010057559,0.1549622550345881,2272.32275701223
OSDiversity,0.3,100,25,0.009976328010057559,0.17944734229230527,2922.714756144381
OSDiversity,0.4,100,25,0.009976328010057559,0.17996447514358302,3811.9375163241034
OSDiversity,0.5,100,25,0.009976328010057559,0.1954612172025077,4369.873869053855
OSDiversity,0.6,100,25,0.009976328010057559,0.19833778435041183,5102.51681097886
OSDiversity,0.7,100,25,0.009976328010057559,0.21152894590881224,5533.014046142645
OSDiversity,0.8,100,25,0.009976328010057559,0.2206566125137523,5999.179052336676
OSDiversity,0.1,100,50,0.009976326337615821,0.21143357492133558,1583.7890203769232
OSDiversity,0.2,100,50,0.009976326337615821,0.2603158210536154,2515.1681203534936
OSDiversity,0.3,100,50,0.009976326337615821,0.2770084293122992,3367.886922989163
OSDiversity,0.4,100,50,0.009976326337615821,0.29987002173815336,3961.24436757753
OSDiversity,0.5,100,50,0.009976326337615821,0.31977561918762837,4501.5248264606
OSDiversity,0.6,100,50,0.009976326337615821,0.3411665831349901,4918.8956239984445
OSDiversity,0.7,100,50,0.009976326337615821,0.35716798947895667,5364.171904170758
OSDiversity,0.8,100,50,0.009976326337615821,0.37152758050224355,5798.494522633189
OSDiversity,0.1,100,75,0.009970647626594413,0.20185136775180465,2522.446530312504
OSDiversity,0.2,100,75,0.009970647626594413,0.2506969853839919,3698.158149113958
OSDiversity,0.3,100,75,0.009970647626594413,0.2924322129860874,4548.875031419033
OSDiversity,0.4,100,75,0.009970647626594413,0.3202770119794409,5302.801233492662
OSDiversity,0.5,100,75,0.009970647626594413,0.3505555786741338,5847.423163947562
OSDiversity,0.6,100,75,0.009970647626594413,0.3716633328003939,6377.698026336863
OSDiversity,0.7,100,75,0.009970647626594413,0.39316968260262675,6836.421638793699
OSDiversity,0.8,100,75,0.009970647626594413,0.4099403758735589,7243.861712832938
OSDiversity,0.1,100,100,0.009964938754831716,0.1674612548055482,4209.604142929352
OSDiversity,0.2,100,100,0.009964938754831716,0.24319537347020234,5335.850453232165
OSDiversity,0.3,100,100,0.009964938754831716,0.29406576732083634,6196.6063254361425
OSDiversity,0.4,100,100,0.009964938754831716,0.3339962561877608,6904.517876111369
OSDiversity,0.5,100,100,0.009964938754831716,0.36077200512273905,7692.94733014105
OSDiversity,0.6,100,100,0.009964938754831716,0.38085253806575275,8443.883031008456
OSDiversity,0.7,100,100,0.009964938754831716,0.39547214397504715,9214.451808730637
OSDiversity,0.8,100,100,0.009964938754831716,0.40912662099873975,9922.320269338397
OSDiversity,0.1,200,25,0.00510661451986246,0.32362156226126826,809.6159255211417
OSDiversity,0.2,200,25,0.00510661451986246,0.3223542986081683,1607.1004024450176
OSDiversity,0.3,200,25,0.00510661451986246,0.3672965552548436,2105.7964043621273
OSDiversity,0.4,200,25,0.00510661451986246,0.3727484696687626,2716.440112653174
OSDiversity,0.5,200,25,0.00510661451986246,0.4032848817657918,3109.441294928707
OSDiversity,0.6,200,25,0.00510661451986246,0.4089062042942575,3626.2907215122455
OSDiversity,0.7,200,25,0.00510661451986246,0.43153147539893316,3981.452446221681
OSDiversity,0.8,200,25,0.00510661451986246,0.4377252153126107,4351.480160500531
OSDiversity,0.1,200,50,0.005092062413174021,0.34660783338608403,1327.3860762996146
OSDiversity,0.2,200,50,0.005092062413174021,0.4308467278991104,2035.0357850036123
OSDiversity,0.3,200,50,0.005092062413174021,0.4643552681608511,2682.5792902371422
OSDiversity,0.4,200,50,0.005092062413174021,0.48742720058885936,3205.9318611286158
OSDiversity,0.5,200,50,0.005092062413174021,0.516211828039932,3571.9528347848664
OSDiversity,0.6,200,50,0.005092062413174021,0.5437790245185742,3894.430980775653
OSDiversity,0.7,200,50,0.005092062413174021,0.5636251209720693,4215.830521816859
OSDiversity,0.8,200,50,0.005092062413174021,0.5646288416801066,5071.54673066817
OSDiversity,0.1,200,75,0.005067769494180177,0.3978227556383432,1754.2294538975796
OSDiversity,0.2,200,75,0.005067769494180177,0.45141436693841064,2713.929770145289
OSDiversity,0.3,200,75,0.005067769494180177,0.5060258613082452,3421.944648987222
OSDiversity,0.4,200,75,0.005067769494180177,0.5329908803776893,4087.9661012891534
OSDiversity,0.5,200,75,0.005067769494180177,0.5657901743122545,4608.126219629691
OSDiversity,0.6,200,75,0.005067769494180177,0.5828432640260824,5129.642330757695
OSDiversity,0.7,200,75,0.005067769494180177,0.605842582197189,5525.699631477523
OSDiversity,0.8,200,75,0.005067769494180177,0.6166007272216877,5928.911444932509
OSDiversity,0.1,200,100,0.0050474844498278005,0.3826336533800744,2795.9804601827223
OSDiversity,0.2,200,100,0.0050474844498278005,0.4796357532371469,3785.891663670974
OSDiversity,0.3,200,100,0.0050474844498278005,0.5412039448190816,4491.394168139894
OSDiversity,0.4,200,100,0.0050474844498278005,0.5750108710179208,5190.007621854173
OSDiversity,0.5,200,100,0.0050474844498278005,0.5962856347234358,5897.923312596844
OSDiversity,0.6,200,100,0.0050474844498278005,0.6103425532559897,6556.440660172242
OSDiversity,0.7,200,100,0.0050474844498278005,0.6204400549632266,7213.594916644214
OSDiversity,0.8,200,100,0.0050474844498278005,0.6308243049067865,7808.168927240638
ServiceDiversity,0.1,100,25,0.009988760162910266,0.18419306803864782,971.0267622302232
ServiceDiversity,0.2,100,25,0.009988760162910266,0.16815462038741572,2084.8138687853566
ServiceDiversity,0.3,100,25,0.009988760162910266,0.19451377348530471,2677.3365355704677
ServiceDiversity,0.4,100,25,0.009988760162910266,0.18917451661815085,3610.068153349619
ServiceDiversity,0.5,100,25,0.009988760162910266,0.20422844841855528,4150.989026484798
ServiceDiversity,0.6,100,25,0.009988760162910266,0.20374491803746572,4956.133357856256
ServiceDiversity,0.7,100,25,0.009988760162910266,0.21762911910354546,5372.003697547778
ServiceDiversity,0.8,100,25,0.009988760162910266,0.2254766649414819,5870.769390028212
ServiceDiversity,0.1,100,50,0.009987779248633385,0.20359420682255444,1635.1029841132126
ServiceDiversity,0.2,100,50,0.009987779248633385,0.25608062441063206,2525.333763584723
ServiceDiversity,0.3,100,50,0.009987779248633385,0.2654896080754301,3508.890698296132
ServiceDiversity,0.4,100,50,0.009987779248633385,0.2856134946435858,4176.024469005516
ServiceDiversity,0.5,100,50,0.009987779248633385,0.3108923723429653,4633.9003335675225
ServiceDiversity,0.6,100,50,0.009987779248633385,0.33572942179520376,4990.745069939161
ServiceDiversity,0.7,100,50,0.009987779248633385,0.35312162073180275,5402.048737325782
ServiceDiversity,0.8,100,50,0.009987779248633385,0.36278430288292496,5969.937330019091
ServiceDiversity,0.1,100,75,0.00998180364516226,0.20576508714410113,2459.3035651592872
ServiceDiversity,0.2,100,75,0.00998180364516226,0.25371268494636917,3665.2246664760123
ServiceDiversity,0.3,100,75,0.00998180364516226,0.2936765706818501,4521.698257465778
ServiceDiversity,0.4,100,75,0.00998180364516226,0.32174160898056803,5261.7755701288315
ServiceDiversity,0.5,100,75,0.00998180364516226,0.35446263187869415,5759.946584672824
ServiceDiversity,0.6,100,75,0.00998180364516226,0.3740941872426259,6331.082712879312
ServiceDiversity,0.7,100,75,0.00998180364516226,0.39730950907205786,6760.906943684813
ServiceDiversity,0.8,100,75,0.00998180364516226,0.4144308687004821,7172.510574192915
ServiceDiversity,0.1,100,100,0.009971878084425945,0.16664765903567813,4208.039706814543
ServiceDiversity,0.2,100,100,0.009971878084425945,0.240856023485457,5385.103597833024
ServiceDiversity,0.3,100,100,0.009971878084425945,0.29446677652324227,6199.792850232701
ServiceDiversity,0.4,100,100,0.009971878084425945,0.3312663289960127,6989.317707880749
ServiceDiversity,0.5,100,100,0.009971878084425945,0.35720576832196377,7784.313506248957
ServiceDiversity,0.6,100,100,0.009971878084425945,0.3767839595348937,8557.675397441044
ServiceDiversity,0.7,100,100,0.009971878084425945,0.39424233523559293,9266.287481136014
ServiceDiversity,0.8,100,100,0.009971878084425945,0.4084728357379649,9960.553083014798
ServiceDiversity,0.1,200,25,0.005117952567106727,0.3513437950937952,714.2905878939375
ServiceDiversity,0.2,200,25,0.005117952567106727,0.3480697344880781,1468.103259334714
ServiceDiversity,0.3,200,25,0.005117952567106727,0.39230615265180835,1954.0449887691252
ServiceDiversity,0.4,200,25,0.005117952567106727,0.38869238599461786,2601.0772884772464
ServiceDiversity,0.5,200,25,0.005117952567106727,0.419571515014808,2979.5154373340583
ServiceDiversity,0.6,200,25,0.005117952567106727,0.41896786858306406,3546.995818082179
ServiceDiversity,0.7,200,25,0.005117952567106727,0.4420492795853779,3879.926627625672
ServiceDiversity,0.8,200,25,0.005117952567106727,0.4466586000534248,4284.002089928165
ServiceDiversity,0.1,200,50,0.005101245606554455,0.35347000930785755,1289.7869795070249
ServiceDiversity,0.2,200,50,0.005101245606554455,0.43764180800218017,2010.497212052289
ServiceDiversity,0.3,200,50,0.005101245606554455,0.4644601784459392,2683.8493227447634
ServiceDiversity,0.4,200,50,0.005101245606554455,0.48861591213395383,3191.550784931999
ServiceDiversity,0.5,200,50,0.005101245606554455,0.5212319710256317,3525.3505956514086
ServiceDiversity,0.6,200,50,0.005101245606554455,0.5426488564836327,3887.6592648575524
ServiceDiversity,0.7,200,50,0.005101245606554455,0.561402501731613,4213.359664378576
ServiceDiversity,0.8,200,50,0.005101245606554455,0.563464511658992,4835.125297198572
ServiceDiversity,0.1,200,75,0.005074771362096484,0.40141642603817856,1733.6048761021316
ServiceDiversity,0.2,200,75,0.005074771362096484,0.45024391392052254,2685.9883027866426
ServiceDiversity,0.3,200,75,0.005074771362096484,0.5069630796950231,3374.718749025805
ServiceDiversity,0.4,200,75,0.005074771362096484,0.5339577979765656,4071.529288224882
ServiceDiversity,0.5,200,75,0.005074771362096484,0.5673814390231524,4550.069264519704
ServiceDiversity,0.6,200,75,0.005074771362096484,0.5876090162208913,5026.17657647939
ServiceDiversity,0.7,200,75,0.005074771362096484,0.6097293037772453,5448.631175429187
ServiceDiversity,0.8,200,75,0.005074771362096484,0.6205199490192359,5856.401647885541
ServiceDiversity,0.1,200,100,0.00505182249243972,0.3719474142962014,2844.8712344446894
ServiceDiversity,0.2,200,100,0.00505182249243972,0.47202904962349623,3801.9528304448763
ServiceDiversity,0.3,200,100,0.00505182249243972,0.5288225344036485,4563.376101989373
ServiceDiversity,0.4,200,100,0.00505182249243972,0.5662180052210553,5246.229825488387
ServiceDiversity,0.5,200,100,0.00505182249243972,0.5906720963014553,5931.051557189876
ServiceDiversity,0.6,200,100,0.00505182249243972,0.6049158224880314,6601.580529290226
ServiceDiversity,0.7,200,100,0.00505182249243972,0.6156616268188422,7248.996487627978
ServiceDiversity,0.8,200,100,0.00505182249243972,0.6249821695466318,7876.172935542706
